obstacles 153
obstacle 0
52 57 62
53 57 63
54 58 63
55 59 63
56 60 63
57 61 63
58 62 63
59 63 63
end
obstacle 132
0 45 19
1 45 20
2 45 21
3 44 21
4 43 21
5 42 21
6 42 20
7 42 20
8 42 20
9 42 20
10 42 20
11 41 20
12 40 20
13 39 20
14 39 21
15 39 22
16 39 23
17 38 23
18 37 23
19 36 23
20 35 23
21 34 23
22 33 23
23 33 24
24 33 24
25 33 24
26 33 25
27 32 25
28 31 25
29 31 26
30 31 27
31 31 28
32 30 28
33 30 29
34 30 30
35 30 31
36 31 31
37 31 32
38 31 33
39 31 34
40 31 35
41 31 36
42 31 37
43 31 38
44 31 39
45 30 39
46 29 39
47 28 39
48 27 39
49 26 39
50 26 40
51 26 41
52 26 42
53 26 43
54 26 44
55 26 45
56 26 46
57 26 46
58 26 46
59 26 46
60 26 46
61 26 46
62 26 47
63 25 47
64 25 48
65 25 49
66 25 50
67 25 51
68 25 52
69 24 52
70 23 52
71 23 53
72 23 54
73 23 55
74 22 55
75 21 55
76 20 55
77 19 55
78 18 55
79 17 55
80 17 54
81 17 54
82 17 53
83 16 53
84 15 53
85 14 53
86 13 53
87 12 53
88 11 53
89 10 53
90 9 53
91 9 52
92 9 51
93 9 50
94 9 49
95 8 49
96 7 49
97 7 50
98 7 51
99 7 52
100 6 52
101 6 53
102 6 54
103 6 55
104 7 55
105 7 56
106 7 57
107 7 58
108 7 59
109 7 60
110 6 60
111 5 60
112 4 60
113 3 60
114 2 60
115 1 60
end
obstacle 133
0 11 33
1 12 33
2 13 33
3 14 33
4 15 33
5 16 33
6 17 33
7 18 33
8 19 33
9 20 33
10 21 33
11 22 33
12 22 32
13 22 31
14 22 30
15 22 29
16 22 28
17 22 27
18 23 27
19 23 26
20 23 25
21 24 25
22 25 25
23 25 26
24 25 27
25 25 28
26 25 29
27 26 29
28 27 29
29 28 29
30 29 29
end
obstacle 134
1 25 13
2 25 14
3 25 15
4 26 15
5 26 16
6 26 17
7 26 18
8 26 19
9 26 20
10 26 21
11 26 22
12 26 23
13 27 23
14 28 23
15 28 24
16 28 25
17 28 26
18 29 26
19 30 26
20 31 26
21 31 25
22 32 25
23 33 25
24 34 25
25 34 26
26 35 26
27 36 26
28 37 26
29 38 26
30 39 26
31 39 25
32 40 25
33 41 25
34 42 25
35 42 26
36 43 26
37 44 26
38 45 26
39 46 26
40 47 26
41 47 27
42 47 28
43 47 29
44 47 30
45 48 30
46 49 30
47 50 30
48 51 30
49 52 30
50 53 30
51 54 30
52 55 30
53 55 29
54 55 28
55 55 27
56 55 26
57 54 26
58 54 26
59 54 26
60 54 26
61 54 26
62 54 26
63 54 26
64 54 26
65 54 26
66 54 26
67 54 26
68 54 26
69 54 26
70 54 26
71 54 26
72 54 26
73 54 26
74 54 26
75 54 26
76 54 26
77 54 26
78 54 26
79 54 26
80 54 26
81 54 26
82 54 26
83 54 26
84 54 26
85 54 26
86 54 26
87 54 26
88 54 26
89 54 26
90 55 26
91 56 26
end
obstacle 135
0 7 43
1 7 42
2 7 41
3 7 40
4 7 39
5 7 38
6 7 37
7 7 36
8 7 35
9 8 35
10 9 35
11 10 35
12 11 35
13 12 35
14 13 35
15 14 35
16 14 34
17 15 34
18 15 33
19 16 33
20 17 33
21 18 33
22 19 33
23 20 33
24 20 34
25 21 34
26 22 34
27 22 33
28 22 32
29 22 31
30 23 31
31 23 30
32 23 29
33 23 28
34 23 27
35 23 27
36 23 27
37 23 27
38 23 27
39 23 27
40 23 27
41 22 27
42 22 27
43 22 27
44 23 27
45 23 26
46 23 25
47 24 25
48 25 25
49 26 25
50 27 25
51 27 26
52 28 26
53 29 26
54 30 26
55 31 26
56 31 25
57 31 25
58 31 25
59 31 25
60 31 26
61 30 26
62 30 26
63 30 26
64 30 26
65 30 26
66 30 26
67 30 26
68 30 25
69 30 25
70 30 25
71 31 25
72 32 25
73 33 25
74 34 25
75 35 25
76 36 25
77 37 25
78 38 25
79 39 25
80 40 25
81 41 25
82 42 25
83 43 25
84 44 25
85 45 25
86 46 25
87 46 24
88 46 23
89 46 22
90 46 21
91 46 20
92 46 19
93 46 18
94 46 17
95 47 17
96 47 16
97 47 15
98 47 14
99 47 13
100 47 12
101 47 11
102 47 10
103 47 9
104 46 9
105 45 9
106 44 9
107 43 9
108 42 9
109 42 8
110 42 7
111 42 6
112 41 6
end
obstacle 136
0 17 46
1 17 47
2 18 47
3 19 47
4 19 46
5 20 46
6 21 46
7 22 46
8 23 46
9 23 45
10 23 44
11 24 44
12 25 44
13 26 44
14 26 45
15 26 46
16 26 47
17 26 47
18 26 47
19 25 47
20 25 48
21 25 49
22 25 50
23 25 51
24 25 52
25 25 53
26 25 54
27 25 55
28 26 55
29 27 55
30 27 54
31 27 55
32 28 55
33 29 55
34 30 55
35 31 55
36 31 54
37 31 53
38 32 53
39 33 53
40 33 54
41 33 55
42 34 55
43 35 55
44 35 56
45 35 57
46 35 58
47 35 59
48 35 60
49 35 61
50 35 62
51 36 62
52 36 62
53 36 62
54 36 62
55 36 62
56 36 62
57 36 62
58 36 62
59 36 62
60 36 62
61 36 62
62 36 62
63 36 62
64 36 62
65 36 62
66 36 62
67 36 62
68 36 62
69 36 62
70 36 62
71 36 62
72 36 62
73 36 62
74 36 62
75 36 62
76 35 62
end
obstacle 137
0 26 15
1 26 16
2 26 17
3 26 18
4 26 19
5 26 20
6 26 21
7 26 22
8 26 23
9 27 23
10 28 23
11 28 24
12 28 25
13 28 26
14 28 27
15 28 28
16 28 29
17 28 30
18 28 31
19 29 31
20 30 31
21 31 31
22 31 32
23 31 33
24 30 33
25 29 33
26 28 33
27 27 33
28 26 33
29 25 33
30 25 34
31 25 35
32 25 36
33 24 36
34 23 36
35 23 35
36 23 34
37 23 33
38 22 33
39 21 33
40 20 33
41 19 33
42 18 33
43 18 34
44 18 34
45 18 34
46 18 34
47 18 34
48 18 34
49 17 34
50 17 33
51 16 33
52 15 33
53 14 33
54 13 33
55 12 33
56 11 33
57 11 34
58 11 34
59 11 34
60 11 34
61 11 34
62 11 34
63 11 34
64 11 34
65 11 34
66 11 34
67 11 34
68 11 34
69 11 34
70 11 34
71 11 34
72 11 34
73 11 34
74 11 34
75 11 34
76 11 34
77 11 34
78 11 34
79 11 34
80 11 34
81 11 34
82 11 34
83 11 34
84 11 34
85 11 34
86 11 34
87 11 34
88 11 34
89 11 34
90 11 34
91 11 34
92 11 34
93 11 34
94 11 34
95 11 34
96 11 34
97 11 34
98 11 34
99 11 34
100 11 34
101 11 34
102 11 34
103 11 34
104 11 34
105 11 34
106 11 34
107 11 34
108 11 34
109 11 34
110 11 34
111 11 34
112 11 34
113 11 34
114 11 34
115 11 34
116 11 34
117 11 34
118 11 34
119 11 34
120 11 34
121 11 33
122 10 33
123 9 33
end
obstacle 138
0 46 7
1 45 7
2 44 7
3 43 7
4 42 7
5 42 8
6 42 9
7 42 10
8 42 11
9 42 11
10 42 11
11 42 11
12 42 11
13 42 11
14 42 11
15 41 11
16 41 10
17 40 10
18 39 10
19 38 10
20 38 11
21 38 12
22 38 13
23 38 14
24 37 14
25 36 14
26 35 14
27 35 14
28 35 14
29 34 14
30 34 14
31 34 14
32 34 14
33 34 14
34 34 14
35 34 14
36 34 14
37 34 15
38 33 15
39 32 15
40 31 15
41 31 14
42 30 14
43 29 14
44 28 14
45 27 14
46 26 14
47 25 14
48 25 13
49 25 12
50 25 11
51 25 10
52 24 10
53 23 10
54 23 11
55 23 12
56 23 13
57 23 14
58 22 14
59 21 14
60 20 14
61 20 15
62 19 15
63 19 16
64 19 17
65 18 17
66 18 18
67 18 19
68 17 19
69 17 20
70 17 21
71 17 22
72 16 22
73 15 22
74 14 22
75 13 22
76 12 22
77 11 22
78 11 23
79 11 24
80 11 25
81 12 25
82 12 26
83 12 27
84 13 27
85 14 27
86 14 28
87 14 29
88 14 30
89 14 31
90 15 31
91 15 32
92 15 33
93 14 33
94 13 33
95 12 33
96 11 33
97 10 33
98 9 33
99 9 34
100 9 35
101 8 35
102 7 35
103 7 34
104 7 33
105 6 33
106 5 33
107 4 33
108 3 33
109 3 32
110 3 31
111 4 31
112 5 31
113 6 31
114 6 30
115 6 29
116 6 28
117 6 27
118 6 26
119 6 25
120 5 25
121 4 25
122 3 25
123 2 25
124 1 25
125 1 24
126 1 23
127 2 23
128 3 23
129 4 23
130 5 23
131 6 23
132 6 22
133 6 21
134 6 20
135 6 19
136 6 18
137 6 17
138 5 17
139 4 17
140 3 17
141 2 17
142 2 16
143 2 15
144 3 15
145 3 14
146 4 14
147 5 14
148 6 14
end
obstacle 139
0 57 25
1 57 26
2 56 26
3 55 26
4 55 27
5 55 28
6 55 29
7 55 30
8 54 30
9 53 30
10 52 30
11 51 30
12 50 30
13 49 30
14 48 30
15 47 30
16 47 31
17 46 31
18 45 31
19 44 31
20 43 31
21 42 31
22 41 31
23 41 32
24 41 33
25 41 34
26 41 35
27 40 35
28 39 35
29 39 36
30 39 37
31 39 38
32 39 39
33 38 39
34 37 39
35 37 40
36 37 41
37 37 42
38 37 43
39 38 43
40 38 43
41 38 43
42 38 43
43 38 43
44 38 43
45 38 43
46 38 43
47 38 43
48 38 43
49 38 43
50 38 43
51 38 43
52 38 43
53 38 43
54 38 43
55 39 43
end
obstacle 140
0 34 33
1 35 33
2 36 33
3 37 33
4 37 32
5 37 31
6 36 31
7 35 31
8 34 31
9 33 31
10 33 30
11 33 29
12 33 28
13 33 27
14 33 26
15 33 25
16 32 25
17 31 25
18 30 25
19 29 25
20 29 26
21 29 27
22 29 28
23 29 29
24 29 30
25 29 31
26 30 31
27 30 31
28 30 31
29 30 31
30 30 31
31 31 31
32 31 32
33 31 33
34 31 34
35 31 35
36 31 36
37 30 36
38 29 36
39 28 36
40 27 36
41 26 36
42 25 36
43 24 36
44 23 36
45 22 36
46 21 36
47 21 37
48 21 37
49 21 37
50 21 37
51 21 37
52 21 37
53 21 37
54 21 37
55 21 37
56 21 37
57 21 37
58 21 37
59 21 37
60 21 37
61 21 37
62 21 37
63 21 37
64 21 37
65 21 37
66 21 37
67 21 37
68 21 37
69 21 37
70 21 37
71 21 37
72 21 37
73 21 37
74 21 37
75 21 37
76 21 37
77 21 37
78 21 37
79 21 37
80 21 37
81 21 37
82 21 37
83 21 37
84 21 37
85 21 37
86 21 37
87 21 36
end
obstacle 141
0 28 49
1 29 49
2 30 49
3 31 49
4 31 50
5 31 51
6 31 52
7 31 53
8 32 53
9 33 53
10 34 53
11 35 53
12 36 53
13 37 53
14 38 53
15 39 53
16 39 52
17 39 51
18 39 50
19 39 49
20 38 49
21 37 49
22 36 49
23 36 48
24 36 47
25 37 47
26 38 47
27 39 47
28 39 46
29 39 45
30 39 44
31 39 43
32 39 42
33 39 41
34 38 41
35 38 41
36 38 41
37 37 41
38 37 40
39 37 39
40 38 39
41 38 38
42 38 37
43 38 36
44 39 36
45 39 35
46 39 34
47 39 33
48 38 33
49 37 33
50 37 32
51 37 31
52 37 30
53 38 30
54 39 30
55 39 29
56 39 28
57 39 27
58 39 26
59 39 25
60 40 25
61 41 25
62 42 25
63 43 25
64 44 25
65 45 25
66 46 25
67 46 24
68 46 23
69 46 22
70 46 21
71 46 20
72 46 19
73 46 18
74 46 17
75 47 17
76 47 16
77 47 15
78 47 14
79 47 13
80 47 12
81 47 11
82 47 10
83 47 9
84 46 9
85 45 9
86 44 9
87 43 9
88 42 9
89 42 8
90 42 7
91 43 7
92 44 7
93 45 7
94 46 7
95 46 6
96 46 5
97 46 4
end
obstacle 142
0 53 55
1 53 54
2 53 53
3 53 52
4 53 51
5 53 50
6 53 49
7 53 48
8 53 47
9 53 46
10 53 45
11 53 44
12 53 43
13 53 42
14 53 41
15 53 40
16 53 39
17 52 39
18 51 39
19 50 39
20 49 39
21 49 38
22 49 37
23 49 36
24 49 35
25 49 34
26 48 34
27 47 34
28 47 35
29 47 36
30 47 37
31 47 38
32 47 39
33 46 39
34 45 39
35 44 39
36 43 39
37 42 39
38 41 39
39 41 38
40 41 37
41 41 36
42 41 35
43 40 35
44 39 35
45 38 35
46 38 36
47 38 37
48 38 38
49 37 38
50 37 38
51 37 39
52 37 40
53 37 41
54 37 42
55 36 42
56 36 43
57 36 44
58 36 45
59 36 46
60 36 47
61 36 48
62 36 49
63 35 49
64 34 49
65 33 49
66 33 50
67 33 51
68 33 52
69 33 53
70 32 53
71 31 53
72 31 52
73 30 52
74 30 51
75 30 50
76 30 49
77 29 49
78 28 49
79 27 49
80 26 49
81 25 49
82 25 48
83 25 47
84 25 46
85 25 45
86 25 44
87 24 44
88 23 44
89 23 43
90 23 42
91 23 41
92 22 41
93 22 40
94 22 39
95 21 39
96 20 39
97 19 39
98 18 39
99 18 38
100 17 38
101 17 37
102 17 36
103 17 35
104 17 34
105 17 33
106 16 33
107 15 33
108 15 34
109 15 35
110 15 36
111 15 37
112 15 38
113 15 39
114 15 40
115 15 41
116 15 42
117 14 42
118 13 42
119 12 42
120 11 42
121 10 42
122 9 42
123 9 43
124 9 44
125 9 45
126 9 46
127 8 46
128 7 46
129 7 45
130 7 44
131 7 43
132 7 42
133 6 42
134 5 42
135 4 42
136 3 42
end
obstacle 143
0 21 59
1 22 59
2 23 59
3 23 59
4 23 59
5 23 59
6 23 60
7 23 61
8 24 61
9 25 61
10 26 61
11 27 61
12 28 61
13 28 60
14 28 59
15 28 58
16 28 57
17 27 57
18 26 57
19 25 57
20 25 56
21 25 55
22 26 55
23 27 55
24 28 55
25 29 55
26 30 55
27 30 54
28 31 54
29 31 54
30 31 54
31 31 53
32 32 53
33 33 53
34 34 53
35 35 53
36 36 53
37 37 53
38 38 53
39 39 53
40 39 52
41 39 51
42 39 50
43 39 49
44 38 49
45 37 49
46 36 49
47 36 48
48 36 47
49 37 47
50 38 47
51 38 46
52 38 45
53 38 44
54 38 44
55 38 43
56 38 42
57 37 42
58 37 42
59 37 41
60 37 41
61 37 40
62 37 39
63 38 39
64 39 39
65 39 38
66 39 37
67 39 36
68 39 35
69 40 35
70 41 35
71 41 36
72 41 37
73 41 38
74 42 38
75 43 38
76 44 38
77 45 38
78 46 38
79 47 38
80 47 37
81 47 36
82 47 35
83 47 34
84 48 34
85 49 34
86 49 35
87 49 36
88 49 37
89 49 38
90 49 39
91 50 39
92 51 39
93 52 39
94 53 39
95 53 40
96 53 41
97 53 42
98 53 43
99 54 43
100 55 43
101 56 43
102 57 43
103 58 43
end
obstacle 144
0 49 17
1 49 18
2 49 19
3 49 20
4 49 21
5 49 22
6 48 22
7 47 22
8 47 23
9 46 23
10 46 24
11 46 25
12 46 26
13 46 27
14 46 28
15 46 29
16 46 30
17 45 30
18 44 30
19 43 30
20 42 30
21 42 30
22 42 30
23 42 30
24 42 30
25 42 30
26 42 30
27 42 30
28 42 30
29 42 30
30 42 30
31 42 30
32 42 30
33 42 30
34 42 30
35 42 30
36 41 30
37 41 30
38 41 31
39 41 32
40 41 33
41 41 34
42 41 34
43 41 35
44 40 35
45 40 35
46 39 35
47 39 36
48 39 37
49 39 38
50 38 38
51 38 39
52 37 39
53 37 40
54 37 41
55 37 42
56 37 43
57 37 44
58 37 45
59 37 46
60 37 47
61 36 47
62 36 48
63 36 49
64 36 50
65 36 51
66 36 52
67 36 53
68 36 54
69 35 54
70 34 54
71 33 54
72 33 53
73 33 52
74 33 52
75 33 52
76 33 52
77 33 52
78 33 52
79 33 52
80 33 53
81 32 53
82 31 53
83 31 54
84 31 55
85 30 55
86 29 55
87 28 55
88 27 55
89 26 55
90 25 55
91 25 56
92 25 57
93 25 58
94 25 59
95 25 60
96 25 61
97 24 61
98 23 61
99 23 62
end
obstacle 145
0 58 49
1 59 49
2 60 49
3 60 48
4 60 47
5 60 46
6 60 45
7 60 44
8 60 43
9 60 42
10 60 41
11 60 40
12 60 39
13 60 38
14 60 37
15 60 36
16 60 35
17 60 34
18 60 33
19 61 33
20 61 32
21 61 31
22 60 31
23 59 31
24 58 31
25 57 31
26 57 30
27 57 29
28 57 28
29 57 27
30 57 26
31 56 26
32 55 26
33 55 27
34 55 28
35 55 29
36 55 30
37 55 31
38 55 31
39 54 31
40 53 31
41 52 31
42 51 31
43 50 31
44 49 31
45 49 31
46 49 31
47 49 30
48 48 30
49 47 30
50 47 31
51 46 31
52 45 31
53 44 31
54 43 31
55 42 31
56 41 31
57 41 32
58 41 33
59 41 34
60 41 35
61 40 35
62 39 35
63 39 34
64 39 33
65 38 33
66 37 33
67 37 32
68 37 31
end
obstacle 146
0 37 27
1 37 26
2 37 25
3 36 25
4 35 25
5 34 25
6 33 25
7 32 25
8 31 25
9 30 25
10 29 25
11 29 25
12 29 25
13 29 25
14 29 25
15 29 25
16 29 25
17 29 25
18 28 25
19 28 24
20 28 23
21 28 22
22 28 21
23 29 21
24 30 21
25 30 21
26 30 21
27 30 21
28 30 21
29 30 21
30 30 21
31 30 21
32 30 21
33 30 21
34 30 21
35 30 21
36 30 21
37 30 21
38 30 21
39 30 21
40 30 21
41 30 21
42 30 21
43 30 21
44 30 21
45 30 21
46 30 21
47 30 21
48 30 21
49 30 21
50 30 21
51 30 21
52 30 21
53 30 21
54 30 21
55 30 21
56 29 21
57 29 20
58 29 20
59 29 20
60 29 20
61 29 20
62 29 20
63 29 20
64 29 20
65 29 20
66 29 20
67 29 20
68 29 20
69 29 20
70 29 20
71 29 20
72 29 20
73 29 21
74 29 21
75 29 21
76 29 21
77 29 21
78 28 21
end
obstacle 147
0 23 43
1 23 42
2 23 41
3 23 41
4 22 41
5 22 40
6 22 39
7 23 39
8 23 38
9 23 37
10 23 36
11 24 36
12 25 36
13 26 36
14 27 36
15 28 36
16 29 36
17 30 36
18 30 35
19 30 34
20 30 34
21 30 34
22 30 34
23 30 34
24 30 34
25 30 33
26 29 33
27 29 33
28 30 33
29 30 33
30 30 33
31 30 33
32 30 33
33 30 33
34 30 33
35 30 33
36 30 33
37 30 33
38 30 33
39 31 33
40 31 32
41 31 31
42 31 30
43 31 29
44 31 28
45 31 27
46 30 27
47 30 27
48 30 27
49 30 27
50 30 27
51 30 26
52 30 25
53 29 25
54 28 25
55 28 24
56 28 23
57 29 23
58 30 23
59 30 22
60 30 21
61 30 20
62 30 19
63 30 19
64 30 19
65 30 19
66 30 19
67 30 19
68 30 19
69 30 19
70 30 19
71 30 19
72 30 19
73 30 19
74 30 19
75 30 20
end
obstacle 148
0 13 7
1 13 8
2 13 9
3 13 10
4 13 11
5 13 12
6 14 12
7 15 12
8 16 12
9 17 12
10 18 12
11 19 12
12 20 12
13 21 12
14 22 12
15 23 12
16 23 11
17 23 11
18 23 11
19 23 10
20 24 10
21 25 10
22 25 11
23 25 12
24 26 12
25 27 12
26 28 12
27 29 12
28 30 12
29 31 12
30 31 13
31 31 14
32 31 15
33 32 15
34 33 15
35 34 15
36 35 15
37 36 15
38 37 15
39 38 15
40 39 15
41 39 14
42 39 13
43 39 12
44 39 11
45 39 10
46 40 10
47 41 10
48 41 11
49 41 12
50 42 12
51 43 12
52 44 12
53 45 12
54 46 12
55 47 12
56 47 11
57 47 10
58 47 9
59 48 9
60 49 9
61 49 10
62 49 11
63 50 11
64 51 11
65 51 12
66 52 12
67 53 12
68 53 13
69 54 13
70 55 13
71 55 14
72 55 15
73 56 15
74 57 15
75 57 14
76 58 14
77 59 14
78 60 14
79 60 13
80 60 12
end
obstacle 149
0 22 61
1 22 60
2 22 59
3 22 58
4 23 58
5 23 58
6 23 59
7 23 60
8 23 61
9 24 61
10 25 61
11 26 61
12 27 61
13 27 60
14 27 59
15 27 58
16 27 57
17 26 57
18 25 57
19 25 56
20 25 55
21 26 55
22 27 55
23 28 55
24 29 55
25 30 55
26 30 54
27 30 53
28 30 52
29 30 51
30 31 51
31 31 52
32 31 53
33 32 53
34 33 53
35 34 53
36 35 53
37 36 53
38 37 53
39 38 53
40 39 53
41 39 52
42 39 51
43 39 50
44 39 49
45 38 49
46 37 49
47 36 49
48 36 48
49 36 47
50 37 47
51 38 47
52 39 47
53 39 46
54 39 45
55 39 44
56 38 44
57 38 43
58 38 42
59 38 41
60 38 41
61 37 41
62 37 40
63 37 39
64 38 39
65 39 39
66 39 38
67 39 37
68 39 36
69 39 35
70 40 35
71 41 35
72 42 35
73 43 35
74 44 35
75 45 35
76 46 35
77 47 35
78 47 34
79 48 34
80 49 34
81 50 34
82 51 34
83 52 34
84 53 34
85 54 34
86 54 33
87 54 32
88 54 31
89 54 30
90 53 30
91 52 30
92 51 30
93 50 30
94 49 30
95 48 30
96 47 30
97 46 30
98 46 29
99 46 28
100 46 27
101 46 26
102 46 25
103 46 24
104 46 23
105 47 23
106 47 22
107 48 22
108 49 22
109 50 22
110 51 22
111 52 22
112 53 22
113 53 21
114 53 20
115 53 19
116 53 18
117 54 18
118 54 17
119 55 17
120 56 17
121 57 17
122 57 16
123 57 15
124 56 15
125 55 15
126 55 14
127 55 13
128 55 12
129 55 11
130 55 10
131 55 9
132 54 9
133 53 9
134 52 9
135 52 8
136 52 7
137 53 7
138 54 7
139 54 6
140 54 5
141 54 4
142 54 3
143 54 2
144 54 1
145 54 0
end
obstacle 150
0 55 9
1 55 10
2 55 11
3 55 12
4 55 13
5 55 14
6 55 15
7 54 15
8 53 15
9 52 15
10 51 15
11 50 15
12 50 16
13 50 17
14 50 18
15 50 19
16 50 20
17 50 21
18 49 21
19 49 21
20 49 22
21 48 22
22 47 22
23 47 23
24 46 23
25 46 24
26 46 25
27 46 26
28 46 27
29 46 28
30 46 29
31 46 30
32 45 30
33 44 30
34 43 30
35 43 30
36 43 31
37 42 31
38 42 31
39 41 31
40 41 32
41 41 33
42 41 33
43 41 34
44 41 34
45 41 34
46 41 34
47 41 35
48 40 35
49 39 35
50 39 36
51 39 37
52 38 37
53 38 38
54 37 38
55 36 38
56 36 38
57 36 38
58 36 38
59 36 38
60 37 38
61 37 38
62 37 38
63 37 38
64 37 39
65 37 40
66 37 41
67 37 42
68 37 43
69 37 44
70 36 44
71 36 45
72 36 46
73 36 47
74 36 48
75 36 49
76 35 49
77 34 49
78 33 49
79 33 50
80 33 51
81 33 52
82 33 53
83 32 53
84 31 53
85 31 52
86 31 51
87 31 50
88 31 49
89 30 49
90 29 49
91 28 49
92 27 49
93 26 49
94 25 49
95 25 48
96 25 47
97 26 47
98 27 47
99 28 47
100 29 47
101 30 47
102 31 47
end
obstacle 151
0 29 55
1 30 55
2 31 55
3 31 54
4 31 54
5 31 53
6 32 53
7 33 53
8 34 53
9 35 53
10 36 53
11 37 53
12 38 53
13 39 53
14 39 52
15 39 51
16 39 50
17 39 49
18 38 49
19 37 49
20 36 49
21 36 48
22 36 47
23 37 47
24 38 47
25 39 47
26 39 46
27 39 45
28 39 44
29 39 43
30 39 42
31 38 42
32 38 42
33 38 42
34 38 42
35 38 42
36 38 42
37 38 41
38 37 41
39 37 40
40 37 39
41 37 38
42 38 38
43 38 37
44 39 37
45 39 36
46 39 36
47 38 36
48 38 36
49 38 35
50 38 34
51 38 34
52 38 33
53 37 33
54 37 32
55 37 31
56 37 30
57 38 30
58 39 30
59 39 29
60 39 28
61 39 27
62 39 26
63 39 25
64 40 25
65 41 25
66 41 26
67 42 26
68 43 26
69 44 26
70 45 26
71 46 26
72 46 27
73 46 28
74 47 28
75 47 29
76 47 30
77 48 30
78 49 30
79 50 30
80 51 30
81 52 30
82 53 30
83 53 29
84 53 28
85 53 27
86 53 26
87 53 25
88 54 25
89 55 25
90 55 24
91 55 23
92 55 22
93 55 21
94 55 20
95 55 19
96 55 18
97 55 17
98 56 17
99 57 17
100 57 18
101 57 19
102 57 20
103 57 21
104 57 22
105 58 22
106 58 23
107 59 23
108 60 23
109 61 23
110 62 23
111 62 24
112 62 25
113 62 26
end
obstacle 152
0 44 38
1 44 37
2 44 36
3 44 35
4 44 34
5 44 33
6 43 33
7 42 33
8 41 33
9 41 32
10 41 31
11 41 30
12 41 29
13 42 29
14 42 29
15 41 29
16 41 28
17 41 27
18 41 26
19 41 25
20 40 25
21 39 25
22 39 26
23 39 27
24 39 28
25 38 28
26 37 28
27 36 28
28 35 28
29 34 28
30 34 27
31 34 26
32 34 25
33 34 25
34 34 25
35 34 25
36 34 25
37 34 25
38 34 25
39 33 25
40 32 25
41 31 25
42 30 25
43 30 26
44 30 27
45 29 27
46 28 27
47 27 27
48 26 27
49 25 27
50 25 26
51 25 25
52 24 25
53 23 25
54 23 26
55 23 27
56 23 28
57 23 29
58 23 30
59 22 30
60 22 31
61 22 32
62 22 33
63 21 33
64 20 33
65 19 33
66 18 33
67 17 33
68 16 33
69 16 33
70 16 33
71 16 33
72 16 33
73 16 33
74 15 33
75 15 32
76 15 31
77 15 30
78 15 29
79 14 29
80 13 29
81 12 29
82 11 29
83 10 29
84 9 29
end
